,title,address,city,state,zipcode,price,date_sold,readable_date_sold,bedrooms,bathrooms,living_area,lot_size,year_built,home_type,home_status,finished_SqFt,total_rooms,neighborhood,DATE,bed_bath,lot_finish,age,p_sqft,finishedsqft_rooms,index,adjusted_price,adj_p_sqft,adj_price_m,group,zpid
915,525000,14 Montello St,Boston,MA,02122,525000.0,1480921200000,2016-12-05,7,3.0,4200,6567,1900,MULTI_FAMILY,SOLD,4200.0,16.0,South Dorchester,2016-12-01,2.3333333333333335,1.5635714285714286,116,125.0,262.5,195.74914430333197,573428.5603111541,136.53060959789383,0.5734285603111541,low_price_high_freq,59213227
916,605000,57 Highland St,Boston,MA,02136,605000.0,1482962400000,2016-12-28,4,2.0,4167,12316,1905,MULTI_FAMILY,SOLD,4167.0,10.0,Hyde Park,2016-12-01,2.0,2.9556035517158628,111,145.18838492920565,416.7,195.74914430333197,660808.1504538062,158.5812696073449,0.6608081504538061,low_price_high_freq,59127182
917,960000,11 Salcombe St,Boston,MA,02125,960000.0,1481094000000,2016-12-07,6,3.0,4071,4356,1926,MULTI_FAMILY,SOLD,4071.0,18.0,North Dorchester,2016-12-01,2.0,1.0700073691967575,90,235.81429624170966,226.16666666666666,195.74914430333197,1048555.0817118245,257.5669569422315,1.0485550817118245,low_price_high_freq,59109307
918,430000,10 Wilmore St,Boston,MA,02126,430000.0,1481184000000,2016-12-08,3,1.0,4062,2613,1905,APARTMENT,SOLD,4062.0,15.0,Mattapan,2016-12-01,3.0,0.6432791728212703,111,105.85918266863614,270.8,195.74914430333197,469665.29701675475,115.62414993026951,0.46966529701675475,low_price_high_freq,59136833
919,526000,41 Brookley Rd,Boston,MA,02130,526000.0,1481526000000,2016-12-12,2,1.0,4000,4000,1915,APARTMENT,SOLD,4000.0,18.0,Jamaica Plain,2016-12-01,2.0,1.0,101,131.5,222.22222222222223,195.74914430333197,574520.8051879372,143.6302012969843,0.5745208051879372,low_price_high_freq,59135652
920,755000,700 Metropolitan Ave,Hyde Park,MA,02136,755000.0,1482238800000,2016-12-20,7,5.0,3960,6600,1905,MULTI_FAMILY,SOLD,3960.0,19.0,Hyde Park,2016-12-01,1.4,1.6666666666666667,111,190.65656565656565,208.42105263157896,195.74914430333197,824644.8819712788,208.24365706345424,0.8246448819712788,low_price_high_freq,2095539346
921,390000,701 Walk Hill St,Boston,MA,02126,390000.0,1481698800000,2016-12-14,9,3.0,3915,3049,1910,MULTI_FAMILY,SOLD,3915.0,18.0,Mattapan,2016-12-01,3.0,0.7787994891443167,106,99.61685823754789,217.5,195.74914430333197,425975.5019454288,108.80600305119509,0.42597550194542877,low_price_high_freq,59137680
922,1250000,149 Cottage St,Boston,MA,02128,1250000.0,1482822000000,2016-12-27,8,4.5,3684,2042,1908,MULTI_FAMILY,SOLD,3684.0,14.0,East Boston,2016-12-01,1.7777777777777777,0.5542888165038002,108,339.30510314875136,263.14285714285717,195.74914430333197,1365306.0959789383,370.60426058060216,1.3653060959789383,low_price_high_freq,59122657
923,540000,27 Richfield St,Boston,MA,02125,540000.0,1483081200000,2016-12-30,5,4.0,3589,5000,2002,SINGLE_FAMILY,SOLD,3589.0,9.0,South Dorchester,2016-12-01,1.25,1.3931457230426303,14,150.45973808860407,398.77777777777777,195.74914430333197,589812.2334629013,164.33887808941245,0.5898122334629013,low_price_high_freq,59103796
924,985000,29 Greenough Ave # 2,Boston,MA,02130,985000.0,1481266800000,2016-12-09,4,4.0,2397,26571,1896,CONDO,SOLD,2397.0,8.0,Jamaica Plain,2016-12-01,1.0,11.085106382978724,120,410.93032957863994,299.625,195.74914430333197,1075861.2036314034,448.8365471970811,1.0758612036314035,low_price_high_freq,59131131
925,576500,66-68 Adams St # 2,Boston,MA,02122,576500.0,1483131600000,2016-12-30,5,4.0,2800,2178,1880,CONDO,SOLD,2800.0,10.0,South Dorchester,2016-12-01,1.25,0.7778571428571428,136,205.89285714285714,280.0,195.74914430333197,629679.1714654864,224.88541838053087,0.6296791714654864,low_price_high_freq,63709573
926,597000,6 Draper Rd,Boston,MA,02136,597000.0,1480597200000,2016-12-01,4,3.0,2302,5227,2016,SINGLE_FAMILY,SOLD,2302.0,8.0,Hyde Park,2016-12-01,1.3333333333333333,2.2706342311033882,0,259.3397046046916,287.75,195.74914430333197,652070.1914395409,283.26246370093,0.6520701914395409,low_price_high_freq,59109959
927,405000,32 King St,Dorchester,MA,02122,405000.0,1481007600000,2016-12-06,2,1.0,833,37949472,1890,CONDO,SOLD,833.0,4.0,South Dorchester,2016-12-01,2.0,45557.58943577431,126,486.19447779111647,208.25,195.74914430333197,442359.175097176,531.0434274876062,0.442359175097176,low_price_high_freq,2136534660
928,350000,17 Grove St APT 1,Boston,MA,02114,350000.0,1481785200000,2016-12-15,1,1.0,458,999999,1890,CONDO,SOLD,458.0,3.0,Beacon Hill,2016-12-01,1.0,2183.4039301310045,126,764.1921397379913,152.66666666666666,195.74914430333197,382285.7068741027,834.6849495067745,0.3822857068741027,low_freq,59173854
929,775000,2400 Beacon St UNIT 211,Chestnut Hill,MA,02467,775000.0,1480867200000,2016-12-04,1,2.5,1170,348480,2007,MULTI_FAMILY,SOLD,1170.0,4.0,Brighton,2016-12-01,0.4,297.84615384615387,9,662.3931623931624,292.5,195.74914430333197,846489.7795069418,723.4955380401212,0.8464897795069418,low_price_high_freq,81853839
930,1149000,34 Avon St,Boston,MA,02130,1149000.0,1480597200000,2016-12-01,4,2.5,3000,13068,1960,SINGLE_FAMILY,SOLD,3000.0,8.0,Jamaica Plain,2016-12-01,1.6,4.356,56,383.0,375.0,195.74914430333197,1254989.3634238401,418.32978780794673,1.25498936342384,low_price_high_freq,59134966
931,615000,60 Ocean St # R,Boston,MA,02124,615000.0,1480626000000,2016-12-01,3,1.5,1343,10585,1900,SINGLE_FAMILY,SOLD,1343.0,6.0,South Dorchester,2016-12-01,2.0,7.881608339538347,116,457.93000744601636,223.83333333333334,195.74914430333197,671730.5992216376,500.1717045581814,0.6717305992216376,low_price_high_freq,247150740
932,576000,15 Mckone St,Boston,MA,02122,576000.0,1481094000000,2016-12-07,4,1.0,1752,10454,1900,APARTMENT,SOLD,1752.0,9.0,South Dorchester,2016-12-01,4.0,5.96689497716895,116,328.7671232876712,194.66666666666666,195.74914430333197,629133.0490270947,359.09420606569336,0.6291330490270948,low_price_high_freq,59116651
933,1866000,346 Congress St # 502,Boston,MA,02210,1866000.0,1482393600000,2016-12-22,3,2.5,1945,9999,1899,CONDO,SOLD,1945.0,8.0,South Boston,2016-12-01,1.2,5.140874035989717,117,959.3830334190231,243.125,195.74914430333197,2038128.9400773589,1047.8812031246061,2.038128940077359,low_price_high_freq,90136917
934,4650000,2 Commonwealth Ave APT 10B,Boston,MA,02116,4650000.0,1480942800000,2016-12-05,2,2.0,1538,1742,1982,CONDO,SOLD,1538.0,4.0,Back Bay,2016-12-01,1.0,1.1326397919375812,34,3023.407022106632,384.5,195.74914430333197,5078938.677041651,3302.300830326171,5.078938677041651,high_price_high_freq,59176224
935,3750000,426 Marlborough St APT 6,Boston,MA,02115,3750000.0,1480575600000,2016-12-01,7,6.0,3009,1960,1900,MULTI_FAMILY,SOLD,3009.0,12.0,Back Bay,2016-12-01,1.1666666666666667,0.651379195746095,116,1246.261216350947,250.75,195.74914430333197,4095918.287936815,1361.2224286928597,4.095918287936815,high_price_high_freq,2097983476
936,3150000,458 Beacon St APT 3,Boston,MA,02115,3150000.0,1482163200000,2016-12-19,2,2.0,800,1199,1880,APARTMENT,SOLD,800.0,5.0,Back Bay,2016-12-01,1.0,1.49875,136,3937.5,160.0,195.74914430333197,3440571.361866925,4300.714202333656,3.4405713618669247,high_price_high_freq,59169292
937,3000000,1 Ringold St,Boston,MA,02118,3000000.0,1480608000000,2016-12-01,5,3.5,2157,1134,1899,SINGLE_FAMILY,SOLD,2157.0,10.0,South End,2016-12-01,1.4285714285714286,0.5257301808066759,117,1390.8205841446454,215.7,195.74914430333197,3276734.630349452,1519.1166575565378,3.276734630349452,high_price_high_freq,59182150
938,2875000,40 Battery St PENTHOUSE 9,Boston,MA,02109,2875000.0,1482303600000,2016-12-21,2,2.5,1844,1797,1992,CONDO,SOLD,1844.0,6.0,North End,2016-12-01,0.8,0.9745119305856833,24,1559.110629067245,307.3333333333333,195.74914430333197,3140204.0207515582,1702.9305969368538,3.140204020751558,low_freq,59164202
939,2800000,105 Myrtle St,Boston,MA,02114,2800000.0,1481202000000,2016-12-08,3,3.0,2272,871,1840,SINGLE_FAMILY,SOLD,2272.0,8.0,Beacon Hill,2016-12-01,1.0,0.383362676056338,176,1232.394366197183,284.0,195.74914430333197,3058285.6549928216,1346.0764326552912,3.0582856549928215,low_freq,59173627
940,1700,1665 Commonwealth Ave APT 10,Boston,MA,02135,1700.0,1480942800000,2016-12-05,1,1.0,500,484,1930,MULTI_FAMILY,SOLD,500.0,3.0,Brighton,2016-12-01,1.0,0.968,86,3.4,166.66666666666666,195.74914430333197,1856.8162905313561,3.713632581062712,0.0018568162905313562,low_price_high_freq,59089370
941,1885,294 Chestnut Ave APT 2,Boston,MA,02130,1885.0,1480575600000,2016-12-01,2,2.0,770,770,1935,CONDO,SOLD,770.0,4.0,Jamaica Plain,2016-12-01,1.0,1.0,81,2.448051948051948,192.5,195.74914430333197,2058.881592736239,2.673872198358752,0.002058881592736239,low_price_high_freq,59130945
942,2000,90 White St,Boston,MA,02128,2000.0,1481788800000,2016-12-15,2,1.0,2960,2380,1910,MULTI_FAMILY,SOLD,2960.0,8.0,East Boston,2016-12-01,2.0,0.8040540540540541,106,0.6756756756756757,370.0,195.74914430333197,2184.4897535663013,0.7380032951237504,0.0021844897535663013,low_price_high_freq,59121882
943,625000,604 Norfolk St,Boston,MA,02126,625000.0,1480942800000,2016-12-05,8,3.0,4888,8276,1905,MULTI_FAMILY,SOLD,4888.0,16.0,Mattapan,2016-12-01,2.6666666666666665,1.693126022913257,111,127.86415711947627,305.5,195.74914430333197,682653.0479894691,139.65897053794376,0.6826530479894691,low_price_high_freq,59136945
944,800000,783 Parker St,Boston,MA,02120,800000.0,1481180400000,2016-12-08,2,1.5,9999,4792,1920,APARTMENT,SOLD,9999.0,12.0,Mission Hill,2016-12-01,1.3333333333333333,0.47924792479247924,96,80.00800080008001,833.25,195.74914430333197,873795.9014265205,87.38832897554961,0.8737959014265205,low_freq,59184729
945,499000,192 Walnut Ave,Boston,MA,02119,499000.0,1521054000000,2018-03-14,3,2.0,4536,8322,1905,MULTI_FAMILY,RECENTLY_SOLD,4536.0,18.0,Roxbury,2018-03-01,1.5,1.8346560846560847,113,110.00881834215167,252.0,211.56288033509998,504290.7046406827,111.17519943577662,0.5042907046406827,low_price_high_freq,59186969
946,17500,311 Marlborough St,Boston,MA,02116,17500.0,1520524800000,2018-03-08,3,3.0,4489,2016,1900,SINGLE_FAMILY,RECENTLY_SOLD,4489.0,8.0,Back Bay,2018-03-01,1.0,0.4490977946090443,118,3.8984183559812875,561.125,211.56288033509998,17685.54575393176,3.9397517830099713,0.01768554575393176,high_price_high_freq,59169478
947,406000,29 Lawrence Ave,Boston,MA,02121,406000.0,1522422000000,2018-03-30,9,6.0,4470,6431,2016,MULTI_FAMILY,RECENTLY_SOLD,4470.0,18.0,Roxbury,2018-03-01,1.5,1.4387024608501118,2,90.82774049217002,248.33333333333334,211.56288033509998,410304.6614912168,91.7907520114579,0.4103046614912168,low_price_high_freq,123187501
948,910000,33 Mayfield St,Boston,MA,02125,910000.0,1521126000000,2018-03-15,4,2.0,4329,6969,1900,MULTI_FAMILY,RECENTLY_SOLD,4329.0,11.0,North Dorchester,2018-03-01,2.0,1.60984060984061,118,210.21021021021022,393.54545454545456,211.56288033509998,919648.3792044515,212.4389880352163,0.9196483792044514,low_price_high_freq,59105333
949,340000,622 Morton St,Boston,MA,02126,340000.0,1521496800000,2018-03-19,9,3.0,3957,2829,1920,MULTI_FAMILY,RECENTLY_SOLD,3957.0,15.0,Mattapan,2018-03-01,3.0,0.7149355572403336,98,85.9236795552186,263.8,211.56288033509998,343604.88893353136,86.83469520685655,0.34360488893353136,low_price_high_freq,59116852
950,940000,418 Talbot Ave,Boston,MA,02124,940000.0,1522090800000,2018-03-26,10,4.0,3630,5418,1905,MULTI_FAMILY,RECENTLY_SOLD,3630.0,15.0,South Dorchester,2018-03-01,2.5,1.4925619834710744,113,258.95316804407713,242.0,211.56288033509998,949966.4576397631,261.69874866109177,0.9499664576397632,low_price_high_freq,59105506
951,537000,56 Stella Rd,Boston,MA,02131,537000.0,1520881200000,2018-03-12,5,4.0,7003,7003,2015,SINGLE_FAMILY,RECENTLY_SOLD,7003.0,11.0,Roslindale,2018-03-01,1.25,1.0,3,76.68142224760817,636.6363636363636,211.56288033509998,542693.6039920774,77.49444580780771,0.5426936039920774,low_price_high_freq,190033896
952,680000,10 Enterprise #2,Dorchester,MA,02125,680000.0,1522350000000,2018-03-29,2,2.0,1209,1500,2018,CONDO,RECENTLY_SOLD,1209.0,5.0,North Dorchester,2018-03-01,1.0,1.2406947890818858,0,562.4483043837882,241.8,211.56288033509998,687209.7778670627,568.41172693719,0.6872097778670627,low_price_high_freq,2090380324
953,480000,20 Senator Bolling Cir,Boston,MA,02124,480000.0,1521140400000,2018-03-15,3,2.5,1800,6969,2017,SINGLE_FAMILY,RECENTLY_SOLD,1800.0,6.0,Mattapan,2018-03-01,1.2,3.8716666666666666,1,266.6666666666667,300.0,211.56288033509998,485089.25496498536,269.49403053610297,0.48508925496498534,low_price_high_freq,123844365
954,890000,778 E 5th St # 2,Boston,MA,02127,890000.0,1520236800000,2018-03-05,2,3.0,1377,1159,2016,CONDO,RECENTLY_SOLD,1377.0,4.0,South Boston,2018-03-01,0.6666666666666666,0.8416848220769789,2,646.3326071169208,344.25,211.56288033509998,899436.3269142436,653.1854225956744,0.8994363269142436,low_price_high_freq,247150245
955,635000,170 West Broadway,Boston,MA,02127,635000.0,1521226800000,2018-03-16,1,1.0,698,13304,2015,APARTMENT,RECENTLY_SOLD,698.0,3.0,South Boston,2018-03-01,1.0,19.060171919770774,3,909.7421203438396,232.66666666666666,211.56288033509998,641732.6602140953,919.3877653497067,0.6417326602140953,low_price_high_freq,239892503
956,660000,150 Staniford St APT 905,Boston,MA,02114,660000.0,1521572400000,2018-03-20,2,2.0,1033,100000000,1997,MULTI_FAMILY,RECENTLY_SOLD,1033.0,4.0,West End,2018-03-01,1.0,96805.4211035818,21,638.9157792836398,258.25,211.56288033509998,666997.7255768549,645.6899569959874,0.6669977255768549,low_freq,2131329884
957,625000,388 Marlborough St APT 6,Boston,MA,02115,625000.0,1522249200000,2018-03-28,1,1.0,602,999999,1880,CONDO,RECENTLY_SOLD,602.0,3.0,Back Bay,2018-03-01,1.0,1661.1279069767443,138,1038.2059800664451,200.66666666666666,211.56288033509998,631626.6340689914,1049.2136778554675,0.6316266340689914,high_price_high_freq,59169027
958,550000,120 Neponset Ave,Boston,MA,02136,550000.0,1519891200000,2018-03-01,3,2.0,2152,31699,1935,SINGLE_FAMILY,RECENTLY_SOLD,2152.0,7.0,Hyde Park,2018-03-01,1.5,14.730018587360595,83,255.57620817843866,307.42857142857144,211.56288033509998,555831.4379807124,258.28598419178087,0.5558314379807124,low_price_high_freq,59127954
959,462000,1597 Washington St APT 406,Boston,MA,02118,462000.0,1520629200000,2018-03-09,1,1.0,780,20000,2000,CONDO,RECENTLY_SOLD,780.0,4.0,South End,2018-03-01,1.0,25.641025641025642,18,592.3076923076923,195.0,211.56288033509998,466898.40790379845,598.5877024407672,0.46689840790379844,high_price_high_freq,59211274
960,1020000,8 Ruskin St,Boston,MA,02132,1020000.0,1522263600000,2018-03-28,6,2.0,2457,12632,1890,SINGLE_FAMILY,RECENTLY_SOLD,2457.0,9.0,West Roxbury,2018-03-01,3.0,5.141229141229141,128,415.14041514041514,273.0,211.56288033509998,1030814.666800594,419.54198892983067,1.030814666800594,low_price_high_freq,59155661
961,450000,12 Isabella St APT 7,Boston,MA,02116,450000.0,1522090800000,2018-03-26,0,1.0,400,9999,1920,CONDO,RECENTLY_SOLD,400.0,4.0,Bay Village,2018-03-01,0.0,24.9975,98,1125.0,100.0,211.56288033509998,454771.1765296738,1136.9279413241845,0.4547711765296738,low_freq,67709846
962,5490000,100 Running Brook Rd,Boston,MA,02132,5490000.0,1522306800000,2018-03-29,4,2.0,1993,6098,1960,SINGLE_FAMILY,RECENTLY_SOLD,1993.0,9.0,West Roxbury,2018-03-01,2.0,3.0597089814350227,58,2754.6412443552435,221.44444444444446,211.56288033509998,5548208.3536620205,2783.847643583553,5.54820835366202,low_price_high_freq,59160253
963,4000000,104 Prince St,Boston,MA,02113,4000000.0,1520715600000,2018-03-10,2,2.0,5334,1306,1920,MULTI_FAMILY,RECENTLY_SOLD,5334.0,4.0,North End,2018-03-01,1.0,0.24484439445069367,98,749.9062617172854,1333.5,211.56288033509998,4042410.4580415455,757.8572287291986,4.042410458041545,low_freq,59179440
964,3250000,431 Marlborough St # 3,Boston,MA,02115,3250000.0,1522162800000,2018-03-27,1,1.0,3077,3077,2014,APARTMENT,RECENTLY_SOLD,3077.0,6.0,Back Bay,2018-03-01,1.0,1.0,4,1056.2235944101396,512.8333333333334,211.56288033509998,3284458.497158755,1067.422326018445,3.284458497158755,high_price_high_freq,190073264
965,3150000,1 Fairfield Pl,Boston,MA,02109,3150000.0,1522177200000,2018-03-27,2,1.0,695,1275,1890,CONDO,RECENTLY_SOLD,695.0,4.0,North End,2018-03-01,2.0,1.8345323741007193,128,4532.374100719425,173.75,211.56288033509998,3183398.2357077166,4580.429116126211,3.1833982357077164,low_freq,63042534
966,3075000,68 Commonwealth Ave APT 1,Boston,MA,02116,3075000.0,1520629200000,2018-03-09,3,3.5,2817,2817,1900,CONDO,RECENTLY_SOLD,2817.0,10.0,Back Bay,2018-03-01,0.8571428571428571,1.0,118,1091.586794462194,281.7,211.56288033509998,3107603.039619438,1103.1604684485048,3.107603039619438,high_price_high_freq,59166208
967,2849000,145 Appleton St,Boston,MA,02116,2849000.0,1521144000000,2018-03-15,4,3.0,2226,871,1890,SINGLE_FAMILY,RECENTLY_SOLD,2226.0,8.0,South End,2018-03-01,1.3333333333333333,0.3912848158131177,128,1279.874213836478,278.25,211.56288033509998,2879206.84874009,1293.4442267475697,2.87920684874009,high_price_high_freq,59171751
968,2800000,505 Tremont St UNIT 804,Boston,MA,02116,2800000.0,1521097200000,2018-03-15,2,2.5,1775,1775,2003,CONDO,RECENTLY_SOLD,1775.0,5.0,South End,2018-03-01,0.8,1.0,15,1577.4647887323943,355.0,211.56288033509998,2829687.3206290817,1594.190039791032,2.829687320629082,high_price_high_freq,67709916
969,2800000,220 Boylston St APT 1108,Boston,MA,02116,2800000.0,1521097200000,2018-03-15,2,2.0,1821,1781,1985,CONDO,RECENTLY_SOLD,1821.0,4.0,Back Bay,2018-03-01,1.0,0.9780340472267984,33,1537.6166941241077,455.25,211.56288033509998,2829687.3206290817,1553.9194511966402,2.829687320629082,high_price_high_freq,117686356
970,2770000,175 Commonwealth Ave APT D,Boston,MA,02116,2770000.0,1520838000000,2018-03-12,2,2.0,1940,1940,1881,CONDO,RECENTLY_SOLD,1940.0,6.0,Back Bay,2018-03-01,1.0,1.0,137,1427.8350515463917,323.3333333333333,211.56288033509998,2799369.2421937697,1442.9738361823554,2.7993692421937695,high_price_high_freq,59170884
971,2720000,250 Beacon St # 11,Boston,MA,02116,2720000.0,1521529200000,2018-03-20,3,3.0,2075,2075,1930,CONDO,RECENTLY_SOLD,2075.0,7.0,Back Bay,2018-03-01,1.0,1.0,88,1310.8433734939758,296.42857142857144,211.56288033509998,2748839.111468251,1324.7417404666269,2.748839111468251,high_price_high_freq,59170537
972,2615000,246 W Newton St APT 1,Boston,MA,02116,2615000.0,1522393200000,2018-03-30,3,3.5,2203,2203,1900,CONDO,RECENTLY_SOLD,2203.0,7.0,Back Bay,2018-03-01,0.8571428571428571,1.0,118,1187.0177031320925,314.7142857142857,211.56288033509998,2642725.8369446597,1199.6031942554062,2.64272583694466,high_price_high_freq,120923283
973,2300,70 Fenway APT 54,Boston,MA,02115,2300.0,1519938000000,2018-03-01,1,1.0,595,595,1920,MULTI_FAMILY,RECENTLY_SOLD,595.0,4.0,Fenway,2018-03-01,1.0,1.0,98,3.865546218487395,148.75,211.56288033509998,2324.386013373888,3.9065311149140975,0.0023243860133738883,low_freq,59176900
974,3350,29 Worcester Sq APT 3,Boston,MA,02118,3350.0,1521831600000,2018-03-23,2,1.0,846,846,1910,CONDO,RECENTLY_SOLD,846.0,4.0,South End,2018-03-01,2.0,1.0,108,3.9598108747044916,211.5,211.56288033509998,3385.5187586097936,4.001795222943018,0.0033855187586097936,high_price_high_freq,59183717
975,4100,416 Marlborough St APT 702,Boston,MA,02115,4100.0,1519938000000,2018-03-01,2,2.0,1022,1022,1989,CONDO,RECENTLY_SOLD,1022.0,4.0,Back Bay,2018-03-01,1.0,1.0,29,4.011741682974559,255.5,211.56288033509998,4143.470719492583,4.0542766335543865,0.004143470719492583,high_price_high_freq,59167265
976,819000,14 Harlow St,Boston,MA,02125,819000.0,1520542800000,2018-03-08,11,3.0,3683,4333,1905,MULTI_FAMILY,RECENTLY_SOLD,3683.0,17.0,Roxbury,2018-03-01,3.6666666666666665,1.1764865598696714,113,222.37306543578603,216.64705882352942,211.56288033509998,827683.5412840063,224.73080132609456,0.8276835412840063,low_price_high_freq,59106946
977,900000,7 Delano St,Boston,MA,02122,900000.0,1521817200000,2018-03-23,9,3.0,3042,2613,1905,MULTI_FAMILY,RECENTLY_SOLD,3042.0,15.0,South Dorchester,2018-03-01,3.0,0.8589743589743589,113,295.85798816568047,202.8,211.56288033509998,909542.3530593476,298.9948563640196,0.9095423530593476,low_price_high_freq,59107601
978,720000,8 Rowena St,Boston,MA,02124,720000.0,1521788400000,2018-03-23,8,2.0,3462,7405,1905,MULTI_FAMILY,RECENTLY_SOLD,3462.0,16.0,South Dorchester,2018-03-01,4.0,2.13893703061814,113,207.97227036395148,216.375,211.56288033509998,727633.882447478,210.17732017547024,0.7276338824474781,low_price_high_freq,59115568
979,705000,25 Ruthven St,Boston,MA,02121,705000.0,1521140400000,2018-03-15,7,3.0,2702,7214,1900,MULTI_FAMILY,RECENTLY_SOLD,2702.0,15.0,Roxbury,2018-03-01,2.3333333333333335,2.669874167283494,118,260.9178386380459,180.13333333333333,211.56288033509998,712474.8432298223,263.6842499000083,0.7124748432298224,low_price_high_freq,59114045
980,550000,1657 Commonwealth Ave APT 4,Boston,MA,02135,550000.0,1521140400000,2018-03-15,4,2.0,9999,9999,1890,APARTMENT,RECENTLY_SOLD,9999.0,5.0,Brighton,2018-03-01,2.0,1.0,128,55.005500550055004,1999.8,211.56288033509998,555831.4379807124,55.58870266833807,0.5558314379807124,low_price_high_freq,59092344
981,545000,5 Kerwin St,Boston,MA,02124,545000.0,1446188400000,2015-10-30,8,3.0,4535,3484,1890,MULTI_FAMILY,SOLD,4535.0,14.0,Roxbury,2015-10-01,2.6666666666666665,0.7682469680264609,125,120.17640573318633,323.92857142857144,183.56753123842304,634776.036992374,139.9726652684397,0.634776036992374,low_price_high_freq,59113608
982,850000,364 Meridian St,Boston,MA,02128,850000.0,1446102000000,2015-10-29,8,3.0,4428,2613,1910,MULTI_FAMILY,SOLD,4428.0,17.0,East Boston,2015-10-01,2.6666666666666665,0.5901084010840109,105,191.96025293586268,260.47058823529414,183.56753123842304,990017.6723734274,223.58122682326726,0.9900176723734274,low_price_high_freq,59121635
983,40871,237 Lagrange St,Boston,MA,02132,40871.0,1446015600000,2015-10-28,6,2.5,4224,10281,1938,SINGLE_FAMILY,SOLD,4224.0,12.0,West Roxbury,2015-10-01,2.4,2.4339488636363638,77,9.675899621212121,352.0,183.56753123842304,47603.54386773454,11.269778377778064,0.047603543867734535,low_price_high_freq,59157424
984,571000,99 Devon St,Boston,MA,02121,571000.0,1446015600000,2015-10-28,11,3.0,4051,4356,1900,MULTI_FAMILY,SOLD,4051.0,17.0,Roxbury,2015-10-01,3.6666666666666665,1.075290051839052,115,140.95285114786472,238.2941176470588,183.56753123842304,665058.9305002672,164.17154542094968,0.6650589305002672,low_price_high_freq,59105873
985,300000,21 Corona St,Boston,MA,02124,300000.0,1446033600000,2015-10-28,9,3.0,3906,3864,1905,MULTI_FAMILY,SOLD,3906.0,18.0,South Dorchester,2015-10-01,3.0,0.989247311827957,110,76.80491551459293,217.0,183.56753123842304,349418.00201415084,89.4567337465824,0.34941800201415085,low_price_high_freq,59107307
986,870000,3 Cary Pl,Boston,MA,02129,870000.0,1446188400000,2015-10-30,3,4.0,1580,1580,1900,CONDO,SOLD,1580.0,5.0,Charlestown,2015-10-01,0.75,1.0,115,550.632911392405,316.0,183.56753123842304,1013312.2058410376,641.3368391398972,1.0133122058410375,low_price_high_freq,113388847
987,510000,15 Havelock St,Boston,MA,02124,510000.0,1445583600000,2015-10-23,8,4.0,3080,3920,1900,MULTI_FAMILY,SOLD,3080.0,14.0,Mattapan,2015-10-01,2.0,1.2727272727272727,115,165.58441558441558,220.0,183.56753123842304,594010.6034240564,192.86058552729105,0.5940106034240564,low_price_high_freq,59117510
988,419000,42 8th St APT 5518,Boston,MA,02129,419000.0,1445583600000,2015-10-23,1,1.0,644,99999,1899,CONDO,SOLD,644.0,3.0,Charlestown,2015-10-01,1.0,155.277950310559,116,650.6211180124224,214.66666666666666,183.56753123842304,488020.47614643065,757.7957704137121,0.4880204761464306,low_price_high_freq,67095724
989,2350000,25 Channel Ctr #203,Boston,MA,02210,2350000.0,1446202800000,2015-10-30,3,3.0,2103,99999,2004,CONDO,SOLD,2103.0,6.0,South Boston,2015-10-01,1.0,47.55064194008559,11,1117.4512601046124,350.5,183.56753123842304,2737107.6824441818,1301.5252888464963,2.7371076824441816,low_price_high_freq,68007028
990,238000,20 Denton Ter # 1,Boston,MA,02131,238000.0,1446235200000,2015-10-30,1,1.0,790,41817,1909,CONDO,SOLD,790.0,3.0,Roslindale,2015-10-01,1.0,52.93291139240506,106,301.26582278481015,263.3333333333333,183.56753123842304,277204.9482645597,350.892339575392,0.27720494826455966,low_price_high_freq,67412711
991,1950000,64 Walker St,Boston,MA,02129,1950000.0,1445842800000,2015-10-26,4,4.0,5300,11761,2000,SINGLE_FAMILY,SOLD,4502.0,11.0,Charlestown,2015-10-01,1.0,2.6123944913371835,15,433.1408262994225,409.27272727272725,183.56753123842304,2271217.0130919805,504.49067372100853,2.2712170130919804,low_price_high_freq,189961762
992,325000,1145 Hyde Park Ave,Boston,MA,02136,325000.0,1445497200000,2015-10-22,6,1.0,3000,10018,1910,SINGLE_FAMILY,SOLD,3000.0,9.0,Hyde Park,2015-10-01,6.0,3.3393333333333333,105,108.33333333333333,333.3333333333333,183.56753123842304,378536.1688486634,126.17872294955447,0.37853616884866337,low_price_high_freq,59126647
993,515000,235 Park St,Boston,MA,02132,515000.0,1446188400000,2015-10-30,4,1.5,2400,8714,1900,SINGLE_FAMILY,SOLD,3447.0,12.0,South Dorchester,2015-10-01,2.6666666666666665,2.5279953582825647,115,149.40527995358283,287.25,183.56753123842304,599834.236790959,174.01631470581927,0.599834236790959,low_price_high_freq,59119327
994,3600000,400 Stuart St # 21A,Boston,MA,02116,3600000.0,1445785200000,2015-10-25,3,3.0,1796,1796,2009,CONDO,SOLD,1796.0,5.0,Back Bay,2015-10-01,1.0,1.0,6,2004.4543429844098,359.2,183.56753123842304,4193016.0241698106,2334.641438847333,4.19301602416981,high_price_high_freq,102988287
